invoice_no,product_id,customer_id,country_id,date_id,quantity,unit_price,revenue
544059,791,14534.0,1,57,1,3.75,3.75
539248,33,17288.0,1,14,12,1.25,15.0
563617,67,15301.0,1,209,10,1.65,16.5
562114,800,,1,195,1,2.46,2.46
571546,624,17920.0,1,259,12,2.95,35.400000000000006
574682,4308,14963.0,1,276,1,4.15,4.15
563288,2586,12656.0,2,206,1,9.95,9.95
574023,4823,14390.0,1,273,12,4.95,59.400000000000006
579512,5152,,1,296,1,10.79,10.79
563720,1661,15867.0,1,209,1,2.55,2.55
545702,2409,14247.0,1,73,1,5.45,5.45
545027,691,,1,66,8,1.63,13.04
568896,2738,16361.0,1,244,2,1.95,3.9
542869,234,17035.0,1,45,10,1.25,12.5
551277,1581,13637.0,1,115,2,0.65,1.3
557481,82,,1,158,3,4.13,12.39
571034,342,12359.0,19,256,4,3.75,15.0
580730,361,,1,301,1,4.13,4.13
562843,421,,1,201,1,1.25,1.25
538517,1333,17618.0,1,10,2,3.75,7.5
576215,1419,17652.0,1,283,4,3.75,15.0
576873,1026,17835.0,1,285,4,0.75,3.0
574921,229,16070.0,1,277,12,1.25,15.0
551539,1560,12598.0,2,118,24,0.85,20.4
568788,4055,17894.0,1,244,1,4.95,4.95
559678,1086,16033.0,1,176,1,7.95,7.95
558771,815,17105.0,1,169,6,0.85,5.1
540821,90,,1,27,4,1.66,6.64
539453,275,,1,15,21,4.25,89.25
540552,19,16350.0,1,26,3,5.95,17.85
571706,1880,15144.0,1,260,24,1.25,30.0
538660,55,15808.0,1,11,36,2.1,75.60000000000001
558066,826,,1,162,3,2.55,7.649999999999999
552108,3448,17841.0,1,121,1,2.25,2.25
554837,10,14584.0,1,138,8,1.69,13.52
572758,213,,1,266,2,13.29,26.58
576075,3140,15861.0,1,282,3,0.85,2.55
545027,204,,1,66,4,4.13,16.52
566774,517,12921.0,1,232,18,1.25,22.5
563193,3430,,1,204,1,2.46,2.46
568207,1759,15150.0,1,240,25,0.42,10.5
541493,89,,1,33,2,5.79,11.58
561605,4412,13925.0,1,191,6,2.89,17.34
547377,2883,13050.0,1,87,12,1.95,23.4
563353,219,15480.0,37,206,3,4.95,14.85
540014,320,14606.0,1,21,1,1.45,1.45
C568388,45,14808.0,1,242,-35,0.65,-22.75
559338,2594,,1,173,1,10.79,10.79
541208,1914,15159.0,1,30,24,0.42,10.08
549981,185,16348.0,1,106,1,1.65,1.65
543777,222,15406.0,1,54,1,2.55,2.55
580983,5253,,1,302,2,4.13,8.26
574676,4347,16243.0,1,276,2,1.25,2.5
576629,199,12621.0,5,285,24,2.1,50.400000000000006
555743,3929,12868.0,1,147,12,0.83,9.96
556825,141,,1,154,6,4.13,24.78
544412,1929,16531.0,1,60,6,1.65,9.9
558092,1777,14808.0,1,163,1,1.95,1.95
548191,2827,,1,93,1,2.9,2.9
572553,699,,1,265,1,0.42,0.42
573344,115,14179.0,1,270,1,2.1,2.1
581114,4489,14527.0,1,303,2,8.5,17.0
563075,4415,13645.0,1,203,36,1.45,52.2
562155,416,17940.0,1,196,216,0.25,54.0
541216,988,15311.0,1,30,4,1.25,5.0
560278,4008,13610.0,1,181,1,4.15,4.15
567303,4346,17613.0,1,235,12,1.25,15.0
571737,4778,14367.0,1,261,10,1.65,16.5
548893,174,,1,98,1,1.63,1.63
545699,2400,15572.0,1,73,25,0.42,10.5
580730,836,,1,301,1,5.79,5.79
540154,832,,1,22,1,0.43,0.43
578344,641,,1,292,1,16.63,16.63
573906,77,16458.0,1,272,10,2.08,20.8
573585,1160,,1,271,4,1.63,6.52
563952,595,15572.0,1,212,7,2.08,14.56
548874,693,17716.0,1,98,12,1.65,19.8
579512,5041,,1,296,1,0.83,0.83
565877,3924,15189.0,1,225,4,8.25,33.0
564304,3430,14527.0,1,214,10,0.83,8.299999999999999
573633,375,,1,271,1,4.13,4.13
558861,79,13373.0,1,170,12,1.45,17.4
557064,264,13263.0,1,155,1,2.95,2.95
578808,484,16327.0,1,293,4,7.95,31.8
545062,135,12748.0,1,67,1,12.75,12.75
560225,1417,,1,180,1,4.96,4.96
576463,379,17974.0,1,284,2,2.1,4.2
576051,2468,14911.0,7,282,12,2.95,35.400000000000006
566008,336,16426.0,1,226,2,1.25,2.5
558684,1084,14016.0,7,168,24,0.39,9.36
556462,4105,14450.0,1,151,12,1.65,19.8
559310,1468,15505.0,1,173,72,1.06,76.32000000000001
569229,55,14502.0,1,246,2,2.95,5.9
560025,77,18283.0,1,179,1,2.08,2.08
C550489,133,16033.0,1,110,-6,5.95,-35.7
564436,179,17841.0,1,215,2,1.65,3.3
580759,4300,17593.0,1,302,25,0.42,10.5
581587,29,12680.0,2,305,4,3.75,15.0
564552,2709,16670.0,1,215,3,4.95,14.85
546896,40,,1,83,2,3.29,6.58
543587,1069,12561.0,5,53,6,2.1,12.6
540461,746,15139.0,1,24,6,2.95,17.700000000000003
552469,22,12867.0,1,123,3,4.25,12.75
C536812,563,16546.0,1,2,-192,2.1,-403.2000000000001
553411,189,12714.0,2,130,12,1.45,17.4
550347,73,14227.0,1,110,24,0.55,13.2
569493,5121,13317.0,1,248,2,8.25,16.5
555326,173,,1,143,1,2.46,2.46
540163,245,13089.0,1,22,12,0.55,6.6000000000000005
540157,88,15311.0,1,22,4,0.85,3.4
569545,1960,,1,248,1,1.63,1.63
537769,225,15021.0,1,7,1,2.95,2.95
564256,1271,14796.0,1,214,2,2.95,5.9
544768,465,,1,64,2,4.13,8.26
565409,755,16761.0,1,222,4,3.75,15.0
548550,1236,18161.0,1,96,6,2.55,15.3
547926,3283,12481.0,5,92,12,3.25,39.0
547684,3519,12408.0,13,89,3,16.95,50.85
569474,1623,14178.0,1,248,1,1.65,1.65
556440,2601,14401.0,1,150,24,0.39,9.36
556826,1419,,1,154,4,7.46,29.84
542710,1776,14776.0,1,44,24,0.85,20.4
543400,1527,14688.0,1,51,2,0.65,1.3
578517,4084,16523.0,1,292,20,2.08,41.6
539737,794,,1,18,2,4.21,8.42
559157,4384,13999.0,1,172,8,0.85,6.8
555477,602,12359.0,19,144,4,9.95,39.8
580730,701,,1,301,2,0.83,1.66
575607,298,14096.0,1,280,3,5.79,17.37
550948,3943,,1,113,14,0.0,0.0
569651,178,14534.0,1,249,1,4.25,4.25
555736,721,17730.0,1,147,48,0.85,40.8
574328,568,13081.0,1,275,48,0.42,20.16
539293,1096,18223.0,1,14,12,2.1,25.200000000000003
572858,1610,13571.0,1,267,12,0.19,2.28
575041,2134,17289.0,1,278,2,1.25,2.5
541999,1727,,1,39,1,2.46,2.46
549014,2214,17841.0,1,99,1,1.25,1.25
550005,3862,17677.0,1,107,100,1.65,165.0
540859,960,17965.0,1,28,1,3.75,3.75
551987,1,15005.0,1,120,7,2.95,20.65
541422,2256,,1,32,1,0.83,0.83
562964,438,13488.0,1,203,12,1.95,23.4
537026,46,12395.0,13,3,2,18.0,36.0
569206,1302,15038.0,1,246,1,2.1,2.1
565748,4109,14156.0,7,224,24,3.75,90.0
541844,693,16931.0,1,37,2,1.65,3.3
566864,385,17786.0,1,232,3,3.75,11.25
570672,90,12536.0,2,254,10,1.65,16.5
579187,865,,1,295,2,1.63,3.26
576860,858,17602.0,1,285,6,1.25,7.5
539631,721,,1,17,2,1.66,3.32
580997,4171,15023.0,1,302,4,3.75,15.0
560927,4414,13078.0,1,186,4,3.95,15.8
542541,758,,1,42,1,14.13,14.13
541830,766,,1,36,1,1.63,1.63
580725,1,15932.0,1,301,32,2.55,81.6
549294,629,13230.0,1,101,2,2.95,5.9
572464,3366,17081.0,1,265,1,0.42,0.42
555514,1,17071.0,1,145,6,2.95,17.700000000000003
554514,1832,,1,136,1,4.13,4.13
557324,2552,,1,158,1,1.63,1.63
576779,4588,14554.0,1,285,8,0.83,6.64
574340,253,17377.0,1,275,5,1.25,6.25
551724,124,15976.0,1,118,8,0.65,5.2
572298,5303,14071.0,1,264,3,12.5,37.5
564754,3007,,1,218,3,0.83,2.49
571716,3863,,1,260,1,4.13,4.13
559876,635,15752.0,1,178,1,0.65,0.65
538524,499,,1,11,1,3.36,3.36
555634,10,13319.0,1,146,24,1.69,40.56
555199,171,14606.0,1,142,2,0.85,1.7
537884,357,15694.0,1,8,3,4.95,14.85
538714,604,14524.0,1,12,6,3.75,22.5
574967,991,,1,278,1,5.63,5.63
551468,1442,,1,116,6,1.63,9.78
559816,2786,,1,177,1,3.29,3.29
579557,28,,1,297,5,8.29,41.45
559796,142,,1,177,7,12.46,87.22
538687,1276,13324.0,1,12,50,4.65,232.50000000000003
577056,457,17985.0,1,286,6,0.3,1.7999999999999998
543176,2573,,1,48,60,0.0,0.0
554917,1473,15104.0,1,139,1,16.95,16.95
542272,857,16496.0,1,41,4,3.75,15.0
545581,1184,,1,72,12,6.75,81.0
556271,105,17483.0,1,149,6,5.95,35.7
577410,1363,14664.0,1,288,2,9.95,19.9
553899,535,14292.0,1,132,16,10.95,175.2
569222,384,15906.0,1,246,2,0.95,1.9
542868,384,16419.0,1,45,2,0.95,1.9
544323,1746,,1,59,1,0.83,0.83
550651,282,15436.0,1,111,1,1.25,1.25
557466,1233,13815.0,5,158,8,1.65,13.2
544778,909,14978.0,1,64,1,1.45,1.45
539248,45,17288.0,1,14,36,0.65,23.4
561627,410,12453.0,21,191,12,0.85,10.2
548160,108,16253.0,1,93,20,1.95,39.0
559557,365,17444.0,32,176,12,1.95,23.4
543476,2041,13050.0,1,51,12,0.42,5.04
551468,70,,1,116,1,1.25,1.25
571049,4388,16670.0,1,256,10,2.08,20.8
576593,143,15720.0,1,284,1,4.25,4.25
581138,766,12950.0,1,303,100,0.72,72.0
570672,1577,12536.0,2,254,2,8.5,17.0
550324,1018,12997.0,1,109,24,1.25,30.0
575219,1539,17511.0,1,279,50,2.1,105.0
556953,2575,14911.0,7,155,6,2.95,17.700000000000003
573904,4741,14505.0,1,272,3,0.83,2.49
578623,4346,15953.0,1,292,12,1.25,15.0
568671,759,13139.0,1,243,2,8.25,16.5
538894,409,16161.0,1,12,2,2.1,4.2
578347,5255,,1,292,14,2.95,41.3
557621,2719,12444.0,6,159,1,24.95,24.95
559039,82,,1,171,1,4.13,4.13
553549,1,,1,130,2,5.79,11.58
566009,408,16076.0,1,226,72,0.72,51.84
571190,1530,17771.0,1,257,1,0.85,0.85
541516,1388,,1,33,1,0.42,0.42
572569,4836,17870.0,1,266,24,0.42,10.08
571931,79,,1,261,1,3.29,3.29
546007,715,,1,75,1,5.79,5.79
546169,1549,14603.0,1,77,200,0.75,150.0
577504,4161,14159.0,1,288,6,1.65,9.9
559200,2709,13291.0,1,173,2,4.95,9.9
559816,1733,,1,177,1,0.83,0.83
580729,1369,,1,301,1,0.83,0.83
551014,306,13209.0,1,114,12,2.1,25.200000000000003
538349,455,,1,9,1,9.95,9.95
537057,1523,15351.0,1,4,1,4.95,4.95
536404,71,16218.0,1,1,24,0.55,13.2
568868,4901,12957.0,1,244,6,4.95,29.700000000000003
576618,185,,1,284,2,3.29,6.58
537240,82,,1,5,1,4.21,4.21
580304,3381,18055.0,1,299,4,4.15,16.6
569488,664,16440.0,1,248,3,1.95,5.85
552710,1397,13098.0,1,125,6,1.95,11.7
565580,199,13851.0,1,223,480,1.85,888.0
540016,876,16282.0,1,21,8,4.25,34.0
544634,430,17994.0,1,63,5,1.65,8.25
555383,1020,12517.0,5,143,3,2.95,8.850000000000001
539453,1181,,1,15,1,1.28,1.28
580848,408,18005.0,1,302,1,0.85,0.85
552883,552,14646.0,4,126,216,0.36,77.75999999999999
549826,312,15044.0,1,105,1,7.95,7.95
548167,645,,1,93,2,4.13,8.26
579187,411,,1,295,2,1.63,3.26
548504,1098,,1,95,14,2.46,34.44
560453,322,13209.0,1,183,12,0.42,5.04
578858,5023,18145.0,1,294,4,1.95,7.8
542087,2708,14849.0,1,39,4,3.95,15.8
559698,610,17589.0,1,176,1,0.85,0.85
541811,1439,,1,36,1,4.13,4.13
549053,17,13863.0,1,100,2,11.95,23.9
564630,1186,13644.0,1,216,6,2.95,17.700000000000003
580879,1175,17346.0,1,302,2,1.25,2.5
559307,152,15356.0,1,173,12,0.85,10.2
577700,186,14449.0,1,289,1,1.65,1.65
542906,1746,,1,45,1,0.83,0.83
574704,5271,15696.0,1,276,6,1.95,11.7
561502,4084,14305.0,1,190,10,2.08,20.8
577295,4116,12682.0,2,287,72,1.79,128.88
559317,3479,17611.0,1,173,1,8.25,8.25
543306,366,16686.0,1,50,2,1.69,3.38
541219,723,,1,30,1,2.46,2.46
562380,4743,14778.0,1,197,10,0.82,8.2
553013,1140,,1,126,1,7.46,7.46
540821,922,,1,27,2,0.85,1.7
565149,3321,14414.0,1,220,12,0.75,9.0
574967,222,,1,278,2,5.79,11.58
575842,582,15024.0,1,281,6,1.95,11.7
542622,234,,1,44,1,2.46,2.46
C555563,3904,17841.0,1,145,-1,3.29,-3.29
576837,124,,1,285,4,1.24,4.96
571185,419,13047.0,1,257,8,1.95,15.6
557501,3731,,1,158,12,0.39,4.68
556501,4084,16700.0,1,152,10,2.08,20.8
537195,96,15311.0,1,4,5,2.95,14.75
547385,1193,,1,87,1,3.29,3.29
558868,307,13266.0,1,170,24,0.85,20.4
549099,19,16241.0,1,100,1,5.95,5.95
574950,4785,,1,278,1,2.46,2.46
581310,570,16442.0,1,304,1,0.79,0.79
565231,4116,,1,221,1,4.13,4.13
574713,3606,12628.0,5,276,40,1.25,50.0
548664,3607,14911.0,7,96,24,1.25,30.0
550986,194,,1,113,2,10.79,21.58
561036,4296,13137.0,1,187,4,0.55,2.2
569641,1830,12841.0,1,249,12,0.42,5.04
579550,534,12630.0,23,297,12,0.85,10.2
544568,173,15065.0,1,62,12,0.85,10.2
579411,4778,16794.0,1,296,4,1.65,6.6
542397,207,13328.0,1,41,16,3.75,60.0
579777,3,,1,297,1,8.29,8.29
539008,442,17033.0,1,13,8,2.55,20.4
549537,1938,,1,102,1,4.95,4.95
578951,2799,15514.0,1,294,12,2.55,30.6
560700,4455,17229.0,1,184,3,1.25,3.75
567183,4489,14769.0,1,234,1,8.5,8.5
576618,89,,1,284,1,4.96,4.96
C547502,1538,14513.0,1,88,-1,2.95,-2.95
542662,826,18145.0,1,44,6,2.55,15.3
554986,3861,14451.0,1,140,6,1.65,9.9
568134,1011,,1,239,1,4.13,4.13
545221,151,14740.0,1,69,12,1.45,17.4
541493,1175,,1,33,6,3.29,19.74
546398,1088,13043.0,1,78,4,14.95,59.8
580516,4741,17954.0,1,300,6,0.83,4.98
565927,1031,,7,226,3,4.25,12.75
572306,1069,17841.0,1,264,2,2.1,4.2
568188,1471,16049.0,1,240,5,1.95,9.75
573286,302,,8,269,2,1.25,2.5
558809,909,,1,170,1,2.46,2.46
577791,439,17100.0,1,289,12,1.25,15.0
571413,1401,13923.0,1,259,12,1.65,19.8
565232,666,,1,221,6,1.63,9.78
548952,235,15572.0,1,99,7,9.95,69.64999999999999
536592,1316,,1,1,1,2.54,2.54
573274,1067,,1,269,2,3.29,6.58
581134,864,16368.0,1,303,5,2.89,14.45
542227,1213,14243.0,1,40,12,1.25,15.0
544599,163,,1,62,1,3.29,3.29
538071,277,,1,8,6,2.51,15.06
550474,124,,1,110,4,1.24,4.96
572897,5251,,1,267,1,7.46,7.46
557598,1256,14667.0,1,159,2,2.95,5.9
544749,1788,15373.0,1,64,8,3.75,30.0
568719,1683,,1,243,3,1.63,4.89
559817,4191,,1,177,3,5.79,17.37
538349,836,,1,9,2,5.91,11.82
573183,1221,15028.0,1,269,15,0.39,5.8500000000000005
541219,1224,,1,30,2,8.29,16.58
538529,2682,14290.0,1,11,1,39.95,39.95
580956,4103,17841.0,1,302,1,1.65,1.65
538051,1653,18041.0,1,8,20,0.85,17.0
546644,244,15932.0,1,81,12,0.55,6.6000000000000005
570016,4584,14911.0,7,251,5,4.95,24.75
558086,1634,16728.0,1,163,1,1.25,1.25
562918,715,15615.0,1,202,12,2.95,35.400000000000006
544774,2838,17711.0,1,64,12,0.85,10.2
578942,4539,17288.0,1,294,1,2.49,2.49
566985,4316,,1,233,1,10.79,10.79
555114,4173,13571.0,1,141,4,1.65,6.6
568800,5016,14868.0,1,244,12,1.25,15.0
549734,312,16409.0,1,104,1,7.95,7.95
560102,3619,13994.0,1,179,2,4.95,9.9
537690,219,13983.0,1,7,12,4.95,59.400000000000006
538156,187,15555.0,1,8,6,1.95,11.7
576066,4159,16898.0,1,282,1,1.25,1.25
549525,788,,1,102,1,4.13,4.13
543984,454,15601.0,1,57,4,3.75,15.0
576675,5574,,1,285,3,0.0,0.0
559993,1458,14716.0,1,179,6,1.95,11.7
576644,245,,1,285,2,1.25,2.5
571239,206,12744.0,27,257,8,2.1,16.8
564837,1656,,1,218,1,10.79,10.79
573029,1221,14971.0,1,268,5,0.39,1.95
550278,292,,1,108,5,2.08,10.4
541286,125,13982.0,1,32,6,1.65,9.9
554978,1468,16889.0,1,140,8,1.25,10.0
561654,279,14973.0,1,191,12,1.25,15.0
562574,1262,14903.0,1,199,2,1.95,3.9
541869,1690,,1,38,1,5.79,5.79
556473,1212,17265.0,1,151,1,1.25,1.25
566296,356,17841.0,1,228,1,2.08,2.08
574304,2709,14428.0,1,274,1,4.95,4.95
578834,21,18109.0,1,293,1,8.25,8.25
552824,3354,14056.0,1,125,24,0.42,10.08
578844,612,,1,293,1,0.83,0.83
548984,2077,14546.0,1,99,2,0.39,0.78
544110,1789,15059.0,1,58,2,2.1,4.2
559542,4347,17126.0,1,175,2,1.25,2.5
537654,394,,1,6,2,1.25,2.5
579787,5025,,1,297,1,1.25,1.25
560444,3544,13764.0,1,182,6,0.39,2.34
571712,4055,14056.0,1,260,7,4.95,34.65
572045,142,14527.0,1,262,1,5.75,5.75
537240,488,,1,5,1,1.69,1.69
549123,1967,15201.0,1,100,12,1.25,15.0
559672,106,14796.0,1,176,4,1.45,5.8
540520,2327,17555.0,1,25,1,6.95,6.95
537643,220,,1,6,34,8.47,287.98
557763,3863,17669.0,1,160,20,1.65,33.0
556722,4325,17428.0,1,153,6,4.15,24.9
537781,1662,17341.0,1,7,1,2.1,2.1
538890,575,12867.0,1,12,6,0.85,5.1
573553,3862,,1,271,7,4.13,28.91
571286,1275,14547.0,1,258,2,4.95,9.9
561218,464,,1,188,1,2.46,2.46
572718,1128,15656.0,1,266,24,0.29,6.959999999999999
567183,3863,14769.0,1,234,2,1.65,3.3
567618,684,12721.0,2,237,25,0.42,10.5
577071,4154,13969.0,1,286,3,0.83,2.49
576053,4308,16726.0,1,282,1,4.15,4.15
545163,139,16607.0,1,68,10,1.65,16.5
538518,1440,14505.0,1,10,1,4.25,4.25
547396,101,,1,87,1,4.13,4.13
574076,1263,,1,273,6,0.97,5.82
573339,1894,13278.0,1,270,6,1.25,7.5
541695,1718,,1,35,44,0.83,36.52
551414,141,15622.0,1,116,10,2.08,20.8
554765,468,16837.0,1,138,12,1.25,15.0
543096,283,14044.0,1,47,1,1.25,1.25
578928,610,15443.0,1,294,3,0.85,2.55
564974,264,,1,219,5,2.95,14.75
C542924,535,12559.0,5,46,-2,12.75,-25.5
574240,1117,15998.0,1,274,1,16.95,16.95
560504,3864,13081.0,1,183,10,0.85,8.5
544776,363,,1,64,4,4.13,16.52
548984,1945,14546.0,1,99,1,4.95,4.95
581238,4601,,1,304,3,4.96,14.88
542617,2495,17463.0,1,43,2,2.55,5.1
570215,137,16066.0,1,252,2,1.25,2.5
581498,4414,,1,305,2,8.29,16.58
554356,4116,12670.0,2,136,18,2.08,37.44
542923,28,14665.0,1,46,4,3.75,15.0
580128,5269,17576.0,1,298,4,1.95,7.8
559254,1575,16814.0,1,173,12,1.25,15.0
564840,4825,,1,218,2,2.46,4.92
556426,2215,16729.0,1,150,2,1.25,2.5
577034,1700,12847.0,1,286,1,1.95,1.95
556575,3178,17027.0,1,152,2,1.25,2.5
574559,3357,14056.0,1,275,24,0.42,10.08
556578,4191,12472.0,5,152,2,6.75,13.5
541843,1276,13659.0,1,37,6,5.95,35.7
577544,3606,17758.0,1,288,20,1.25,25.0
C549430,661,13846.0,1,102,-1,9.95,-9.95
562444,434,14713.0,1,197,1,2.95,2.95
576599,875,14544.0,1,284,1,16.95,16.95
552857,552,,1,125,1,0.83,0.83
551963,3930,13266.0,1,120,12,0.83,9.96
540538,391,17841.0,1,25,2,6.75,13.5
546008,2440,,1,75,1,0.42,0.42
572331,4945,16491.0,1,265,4,4.15,16.6
572540,2137,,1,265,1,1.63,1.63
548987,3430,14535.0,1,99,6,0.83,4.98
543342,687,17162.0,1,50,25,0.42,10.5
550201,92,12769.0,34,108,12,2.08,24.96
555589,3363,12802.0,4,146,24,0.42,10.08
544189,759,15867.0,1,58,2,7.95,15.9
540410,40,12530.0,5,24,12,1.65,19.8
548522,1001,,1,95,1,1.25,1.25
542717,603,17580.0,1,44,2,4.95,9.9
546538,2908,16327.0,1,80,6,2.95,17.700000000000003
575947,164,,1,282,1,1.63,1.63
565845,4291,14709.0,1,225,24,0.55,13.2
571628,4285,15311.0,1,260,12,1.25,15.0
570650,218,13263.0,1,254,2,4.95,9.9
563550,10,14194.0,1,208,8,1.69,13.52
555280,464,17162.0,1,143,24,1.25,30.0
545577,229,14702.0,1,71,2,1.25,2.5
539416,1389,17888.0,1,15,24,0.42,10.08
540551,389,,1,26,4,3.36,13.44
544455,2750,13097.0,1,61,12,1.25,15.0
552058,1,15218.0,1,121,32,2.55,81.6
559170,3862,16942.0,1,172,2,2.08,4.16
567126,1468,17238.0,1,233,3,1.25,3.75
544660,266,15078.0,1,63,10,1.65,16.5
547209,1,13081.0,1,86,32,2.55,81.6
542107,2293,16222.0,1,39,1,6.35,6.35
548616,498,18263.0,1,96,24,0.29,6.959999999999999
567170,528,13566.0,1,234,5,0.85,4.25
553685,1607,18097.0,1,131,25,0.42,10.5
580118,142,16011.0,1,298,8,5.75,46.0
536415,432,12838.0,1,1,3,0.42,1.26
538056,335,17198.0,1,8,1,2.95,2.95
573888,251,17696.0,1,272,6,2.95,17.700000000000003
543800,1394,17282.0,1,55,6,1.25,7.5
544208,1654,,1,59,1,9.96,9.96
540148,2687,14189.0,1,22,48,0.42,20.16
567656,347,14096.0,1,237,2,1.63,3.26
544214,1589,,1,59,3,4.13,12.39
578347,430,,1,292,2,3.29,6.58
564837,2001,,1,218,1,4.13,4.13
581219,4273,,1,304,3,2.46,7.38
557798,204,16187.0,1,161,20,1.65,33.0
565440,698,12709.0,5,222,24,0.42,10.08
580833,3178,16764.0,1,302,2,0.39,0.78
566564,37,15522.0,1,230,4,1.95,7.8
567656,142,14096.0,1,237,1,12.46,12.46
554651,79,12779.0,10,137,48,1.45,69.6
577768,4286,,1,289,2,2.46,4.92
551518,3380,15708.0,1,117,2,4.15,8.3
551599,629,15696.0,1,118,6,2.95,17.700000000000003
574550,139,12484.0,9,275,1,1.65,1.65
567913,4551,18144.0,1,238,1,7.5,7.5
559933,142,16719.0,1,179,2,5.75,11.5
542595,177,14040.0,1,43,2,4.95,9.9
565419,4171,13808.0,1,222,6,3.75,22.5
562224,416,17306.0,1,196,432,0.25,108.0
569898,4788,,1,250,2,7.46,14.92
546438,438,15125.0,1,80,48,1.65,79.19999999999999
541104,478,,1,29,1,2.46,2.46
537738,184,17706.0,1,7,4,3.45,13.8
575477,4887,,1,279,1,10.79,10.79
572552,1222,14096.0,1,265,4,2.46,9.84
557301,4191,15373.0,1,157,2,6.75,13.5
537897,651,12683.0,2,8,6,2.95,17.700000000000003
560447,10,13756.0,1,183,32,1.69,54.08
575609,687,17243.0,1,280,25,0.42,10.5
576775,141,13629.0,1,285,200,1.79,358.0
537638,177,,1,6,3,11.02,33.06
552816,1774,15521.0,1,125,12,0.42,5.04
562955,1634,,1,203,7,3.29,23.03
540002,792,16656.0,1,21,12,1.65,19.8
571046,1832,18096.0,1,256,2,0.79,1.58
566757,28,,1,231,1,7.46,7.46
550997,281,17735.0,1,114,12,1.25,15.0
551277,1468,13637.0,1,115,8,1.25,10.0
544778,982,14978.0,1,64,1,2.55,2.55
544214,2343,,1,59,2,2.08,4.16
551891,3495,17429.0,1,120,2,8.25,16.5
C544424,2799,18093.0,1,60,-5,2.1,-10.5
536592,607,,1,1,1,2.51,2.51
541530,206,14769.0,1,34,8,2.1,16.8
549917,3175,16607.0,1,106,1,9.95,9.95
577519,316,15044.0,1,288,36,0.19,6.84
581492,1527,,1,305,2,1.63,3.26
570883,1634,13477.0,1,256,12,1.65,19.8
C554716,139,,1,138,-1,1.65,-1.65
550477,415,17338.0,1,110,1,3.75,3.75
540630,1989,17849.0,1,26,5,12.75,63.75
550899,3397,13505.0,8,113,4,4.15,16.6
577020,918,17147.0,1,286,4,3.75,15.0
577782,879,16549.0,1,289,3,0.85,2.55
538198,385,17827.0,1,9,4,3.75,15.0
563834,1485,14401.0,1,210,24,1.45,34.8
562715,1306,,1,200,1,1.63,1.63
551528,1260,12841.0,1,117,2,9.95,19.9
559783,1362,13069.0,1,177,12,1.45,17.4
570488,1455,14096.0,1,253,1,11.63,11.63
569372,2579,,1,247,5,4.13,20.65
537240,934,,1,5,2,2.51,5.02
C576908,180,12670.0,2,286,-5,1.65,-8.25
550818,290,15912.0,1,112,1,2.1,2.1
548894,79,,1,98,5,3.14,15.7
549155,243,,1,100,1,1.25,1.25
546984,1157,15019.0,1,84,4,0.39,1.56
575930,5159,,1,281,1,2.46,2.46
546662,1661,16782.0,1,81,6,2.55,15.3
572895,2851,12569.0,5,267,12,0.42,5.04
564536,2450,13159.0,1,215,2,4.95,9.9
557147,4319,12408.0,13,156,12,2.89,34.68
559796,90,,1,177,1,3.29,3.29
549295,3176,,1,101,2,1.63,3.26
540645,1159,14060.0,1,26,12,1.25,15.0
559923,1010,,1,178,1,4.13,4.13
566296,1400,17841.0,1,228,1,1.25,1.25
559465,3396,14680.0,1,174,72,3.75,270.0
564755,3356,,1,218,1,0.83,0.83
559055,1226,,1,171,5,1.63,8.149999999999999
572127,4818,14911.0,7,263,6,3.75,22.5
553088,677,16180.0,1,127,12,1.65,19.8
567671,4893,,1,237,2,0.83,1.66
568703,220,12748.0,1,243,3,4.25,12.75
563428,4413,13159.0,1,207,4,3.95,15.8
561399,4424,15125.0,1,190,12,3.45,41.400000000000006
542890,967,15311.0,1,45,72,1.06,76.32000000000001
580636,1623,16746.0,1,301,48,1.45,69.6
576894,1455,12681.0,2,286,3,5.95,17.85
537253,1245,,1,5,11,0.42,4.62
562558,3367,13451.0,1,198,1,0.42,0.42
570111,245,15005.0,1,251,4,0.55,2.2
554694,983,,1,137,1,1.63,1.63
575086,86,16618.0,1,278,24,1.25,30.0
577794,3361,14030.0,1,289,2,1.95,3.9
575607,766,14096.0,1,280,1,1.63,1.63
555158,1333,14842.0,1,142,4,3.75,15.0
561896,1439,15819.0,1,193,10,2.08,20.8
557023,451,16225.0,1,155,12,1.45,17.4
564818,763,,1,218,1,4.13,4.13
537047,198,13069.0,1,4,5,2.1,10.5
544928,1789,,1,65,4,1.63,6.52
569360,4413,14653.0,1,247,1,3.95,3.95
575176,1011,,1,278,1,4.13,4.13
567310,800,15504.0,1,235,2,1.25,2.5
578814,750,12748.0,1,293,4,0.85,3.4
577598,5326,13430.0,1,289,4,4.95,19.8
579692,4382,12433.0,6,297,100,0.72,72.0
563430,1,14918.0,1,207,32,2.55,81.6
579446,556,14121.0,1,296,6,3.25,19.5
565930,518,12685.0,2,226,6,2.1,12.6
575753,1830,17841.0,1,281,4,0.42,1.68
580727,435,14096.0,1,301,9,0.83,7.47
559951,268,14847.0,1,179,10,1.65,16.5
573026,4337,17459.0,1,268,72,0.42,30.24
552694,298,12749.0,1,124,6,2.95,17.700000000000003
540821,838,,1,27,4,1.66,6.64
552290,4084,16007.0,1,122,1,2.08,2.08
541695,553,,1,35,1,0.83,0.83
